Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:03052010


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
3052010;1;01/03/1998;1;59,2;170,3;1;9;1;1;1;;0;59,2;24,5;0,0;0,0;0,0;12,2;0,0;0,0;0,0;9,5;0,0;0,0;9,5;12,7;0,0;0,0;0,0;0,0;31,2;1,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10,4;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/02/1998;1;67,8;180,5;10;7;1;1;1;;0;0,0;7,5;0,0;52,9;0,0;0,0;21,6;0,0;11,4;67,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;16,2;3,1;0,0;0,0;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
3052010;1;01/01/1998;1;79,4;196,2;7;8;1;1;1;;0;0,0;18,1;0,0;0,0;0,0;12,9;79,4;0,0;0,0;0,0;0,0;9,5;0,0;0,0;6,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6,2;0,0;0,0;0,0;0,0;0,0;22,1;41,1;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/12/1997;1;41,1;216,5;25;8;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,2;16,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;21,8;39,6;0,0;41,1;0,0;37,7;33,6;0,0;11,3;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/11/1997;1;35,5;108,7;13;9;1;1;1;;0;0,0;2,2;2,4;0,0;0,0;0,0;0,0;0,0;0,0;12,4;1,0;19,8;35,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,4;0,0;0,0;0,0;0,0;11,5;14,5;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
3052010;1;01/10/1997;1;71,9;206,6;15;12;1;1;1;;0;13,9;14,3;0,0;0,0;22,2;4,3;0,0;0,0;2,5;0,0;5,9;0,0;3,1;0,0;71,9;4,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,2;0,0;0,0;0,0;36,9;22,3;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/09/1997;1;25,5;56,6;5;5;1;1;1;;0;0,0;0,0;7,0;0,0;25,5;6,4;0,0;6,2;11,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
3052010;1;01/08/1997;1;22,7;88,9;16;7;1;1;1;;0;5,3;0,0;11,1;17,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;22,7;13,1;0,0;0,0;13,9;5,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/07/1997;1;53,2;96,4;16;5;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;4,9;0,0;27,8;0,0;0,0;0,0;0,0;0,0;0,0;53,2;8,1;0,0;0,0;0,0;2,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/06/1997;1;67,2;189,2;14;8;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;34,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;67,2;0,0;3,6;0,0;0,0;42,7;0,0;0,0;10,3;3,9;12,4;14,6;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
3052010;1;01/05/1997;1;78,2;113,6;20;5;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;29,1;78,2;3,8;0,0;1,3;0,0;0,0;0,0;0,0;1,2;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/04/1997;1;30,1;91,4;25;7;1;1;1;;0;0,0;0,0;0,0;13,4;0,0;0,0;0,0;0,0;0,0;0,0;1,0;3,3;0,0;0,0;0,0;0,0;1,0;21,1;0,0;21,5;0,0;0,0;0,0;0,0;30,1;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
3052010;1;01/03/1997;1;42,2;49,6;5;3;1;1;1;;0;0,0;0,0;0,0;0,0;42,2;3,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/02/1997;1;46,3;198,2;17;10;1;1;1;;0;0,0;0,0;0,0;0,0;35,0;25,1;15,2;0,0;0,0;20,4;16,3;0,0;0,0;0,0;0,0;0,0;46,3;8,6;4,4;10,5;0,0;0,0;0,0;16,4;0,0;0,0;0,0;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
3052010;1;01/01/1997;1;9,4;21,8;19;4;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,1;1,1;6,2;0,0;0,0;0,0;9,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/12/1996;1;20,6;73,7;18;10;1;1;1;;0;0,0;0,0;3,4;8,4;2,3;2,6;12,4;0,0;0,0;0,0;5,3;0,0;10,8;0,0;0,0;0,0;0,0;20,6;0,0;6,5;0,0;1,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/11/1996;1;12,2;35,2;10;5;1;1;1;;0;0,0;11,1;0,0;0,0;0,0;0,0;0,0;5,8;0,0;12,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,7;0,0;0,0;0,0;0,0;0,0;3,4;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
3052010;1;01/10/1996;1;33,2;125,0;14;9;1;1;1;;0;0,0;6,2;10,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;14,1;0,0;0,0;33,2;0,0;0,0;0,0;0,0;12,4;0,0;0,0;22,5;0,5;0,0;24,6;0,0;0,0;0,0;0,7;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/09/1996;1;17,3;67,7;1;8;1;1;1;;0;17,3;0,0;0,0;8,6;0,0;0,0;0,0;16,7;2,4;0,0;0,0;0,0;0,0;0,0;0,0;3,4;0,0;0,0;0,0;0,0;0,0;4,9;0,0;0,0;4,3;10,1;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
3052010;1;01/08/1996;1;22,6;95,2;14;7;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;16,3;0,0;8,1;0,0;0,0;0,0;0,0;22,6;0,0;0,0;0,0;0,0;0,0;0,0;3,7;0,0;0,0;0,0;0,0;14,5;13,8;0,0;0,0;0,0;16,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/07/1996;1;8,6;11,7;9;2;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,1;8,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/06/1996;1;45,4;95,4;16;5;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;45,4;6,6;0,0;0,0;0,0;25,2;0,0;0,0;0,0;0,0;0,0;10,3;7,9;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
3052010;1;01/05/1996;1;0,0;0,0;1;0;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/04/1996;1;38,1;125,6;3;8;1;1;1;;0;0,0;0,0;38,1;4,7;0,0;0,0;14,8;0,0;0,0;21,8;0,0;0,0;2,8;0,0;0,0;11,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,7;23,7;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
3052010;1;01/03/1996;1;43,3;55,2;30;3;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,7;0,0;0,0;0,0;0,0;0,0;43,3;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/02/1996;1;42,3;165,9;23;10;1;1;1;;0;15,1;0,0;0,0;0,0;14,8;0,0;10,9;0,0;0,0;7,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;14,6;4,3;0,0;42,3;35,2;15,6;0,0;0,0;0,0;5,5;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
3052010;1;01/01/1996;1;135,2;370,2;18;12;1;1;1;;0;0,0;0,0;0,0;0,0;29,5;9,3;0,0;0,0;0,0;0,0;0,0;21,8;0,0;1,1;0,0;0,0;10,3;135,2;0,0;0,0;0,0;0,0;0,0;0,0;7,9;61,5;40,2;0,0;9,7;35,2;8,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/12/1995;1;44,5;130,3;25;6;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,2;0,0;15,8;0,0;0,0;0,0;30,1;37,5;44,5;1,2;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/11/1995;1;3,2;6,3;10;2;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,1;3,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
3052010;1;01/10/1995;1;22,8;69,4;26;4;1;1;1;;0;0,0;0,0;0,0;20,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;22,8;11,1;15,4;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/09/1995;1;62,1;182,4;11;7;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;62,1;19,6;0,0;29,7;0,0;0,0;0,0;0,0;11,5;0,0;0,0;0,0;0,0;0,0;0,0;11,7;0,0;0,0;13,5;34,3;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
3052010;1;01/08/1995;1;37,4;70,6;12;3;1;1;1;;0;0,0;0,0;0,0;23,8;0,0;0,0;0,0;0,0;0,0;9,4;0,0;37,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/07/1995;1;54,2;354,2;28;12;1;1;1;;0;25,2;17,4;42,9;0,0;0,0;41,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;51,2;19,5;0,0;21,1;14,5;15,8;0,0;0,0;0,0;0,0;0,0;2,1;0,0;54,2;49,2;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/06/1995;1;58,1;156,1;13;9;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,4;0,0;58,1;0,0;3,7;18,4;44,4;1,4;0,0;0,0;0,0;0,0;0,0;2,1;12,2;0,0;0,0;13,4;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
3052010;1;01/05/1995;1;23,4;60,1;2;6;1;1;1;;0;3,4;23,4;0,0;0,0;0,0;3,0;19,8;0,0;0,0;0,0;0,0;0,0;7,3;3,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/04/1995;1;37,3;106,0;29;4;1;1;1;;0;18,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;17,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;32,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;37,3;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
3052010;1;01/03/1995;1;39,2;132,8;1;6;1;1;1;;0;39,2;0,0;31,1;0,0;2,1;0,0;0,0;38,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,2;13,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/02/1995;1;16,0;49,5;27;8;1;1;1;;0;0,0;9,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,9;3,1;0,0;2,8;7,8;0,0;0,0;0,0;0,0;0,0;6,4;0,0;0,0;0,0;16,0;3,4;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
3052010;1;01/01/1995;1;40,7;77,9;25;6;1;1;1;;0;0,0;0,0;0,0;12,7;5,4;0,0;0,0;10,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6,7;2,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;40,7;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/12/1994;1;26,6;73,9;3;6;1;1;1;;0;0,0;0,0;26,6;23,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,4;15,2;0,0;4,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,5;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/11/1994;1;29,3;62,7;29;5;1;1;1;;0;11,5;0,0;0,0;0,0;10,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,9;0,0;0,0;2,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;29,3;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
3052010;1;01/10/1994;1;53,1;184,2;20;8;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,5;0,9;0,0;41,8;0,0;0,0;0,0;36,8;23,6;0,0;53,1;0,0;0,0;4,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;20,9;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/09/1994;1;17,4;71,9;25;6;1;1;1;;0;15,7;1,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,9;0,0;7,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;17,4;0,0;0,0;0,0;0,0;14,1;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
3052010;1;01/08/1994;1;26,4;86,4;10;7;1;1;1;;0;6,5;5,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;26,4;0,0;0,0;0,0;0,0;17,4;10,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,9;0,0;13,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/07/1994;1;58,2;213,5;29;10;1;1;1;;0;3,4;0,0;0,0;0,0;17,3;18,5;0,0;0,0;1,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;30,8;0,0;0,0;5,7;1,3;0,0;0,0;58,2;24,7;51,7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/06/1994;1;53,5;128,4;19;6;1;1;1;;0;0,0;0,0;0,0;1,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;20,1;0,0;47,1;53,5;3,5;0,0;0,0;0,0;2,8;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
3052010;1;01/05/1994;1;41,8;174,1;9;10;1;1;1;;0;0,0;10,1;6,2;5,1;0,0;0,0;0,0;0,0;41,8;2,5;17,4;32,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;11,5;0,0;27,5;0,0;0,0;0,0;0,0;0,0;19,9;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/04/1994;1;66,8;203,2;26;9;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;22,5;6,4;0,0;0,0;3,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;19,8;0,0;0,0;12,7;0,0;0,0;0,0;0,0;66,8;0,0;26,2;9,0;36,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
3052010;1;01/03/1994;1;97,1;131,0;19;8;1;1;1;;0;2,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6,2;97,1;2,7;5,3;0,0;0,0;0,0;0,0;9,5;0,0;0,0;0,0;5,2;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/02/1994;1;61,2;135,8;17;11;1;1;1;;0;20,6;5,6;0,0;9,1;0,0;0,0;0,0;0,0;0,0;11,5;0,0;4,8;2,5;3,1;0,0;0,0;61,2;3,1;0,0;0,0;0,0;11,5;2,8;0,0;0,0;0,0;0,0;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
3052010;1;01/01/1994;1;17,2;36,0;9;3;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6,3;17,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;12,5;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/12/1993;1;42,6;181,7;5;8;1;1;1;;0;10,2;0,0;0,0;12,9;42,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;24,6;0,0;0,0;41,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,3;29,1;5,5;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/11/1993;1;48,5;126,7;1;7;1;1;1;;0;48,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,1;5,7;10,5;40,6;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,1;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
3052010;1;01/10/1993;1;35,5;136,6;14;11;1;1;1;;0;0,0;0,0;18,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;11,9;35,5;3,7;0,0;0,0;10,3;10,4;6,3;8,4;26,9;0,0;0,7;0,0;0,0;0,0;0,0;0,0;0,0;4,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/09/1993;1;12,8;33,7;20;6;1;1;1;;0;0,0;2,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;12,8;0,0;0,0;1,0;0,9;0,0;8,3;0,0;8,3;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
3052010;1;01/08/1993;1;41,7;43,8;30;2;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;41,7;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/07/1993;1;66,8;147,5;6;8;1;1;1;;0;0,0;0,0;0,0;0,0;20,7;66,8;2,9;0,0;0,0;0,0;24,3;1,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;21,9;4,6;4,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/06/1993;1;60,2;94,8;4;6;1;1;1;;0;0,0;0,0;0,0;60,2;8,5;0,0;0,0;5,1;0,0;0,0;0,0;0,0;0,0;0,0;9,9;6,3;4,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
3052010;1;01/05/1993;1;103,4;241,3;11;10;1;1;1;;0;0,0;0,0;14,5;0,0;26,1;0,0;0,0;0,0;18,3;0,0;103,4;0,0;10,9;8,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;16,2;12,2;0,0;0,0;27,4;3,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/04/1993;1;24,6;47,0;16;5;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;4,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;24,6;2,2;0,0;0,0;0,0;11,4;0,0;0,0;0,0;0,0;4,2;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
